humid07:
------
100	73.9
98.6	68.1
100	71.7
100	74.2
95.6	71.6
96.8	75
96.8	71.6
100	67.5
100	68.3
100	69.1
100	66.3
97.1	73.7
100	63.6
96.5	84.4
96.8	68.1
100	70.3
100	76.1
96.9	88.6
96.8	71.6
100	68.1
100	74.2
100	78.3
92.2	78.6
100	70.5
98.6	69.9
97.1	59.5
100	100
100	60.7
DNA	DNA
97.4	56.9
96	55.7
91.6	71.8
97.3	68
94.3	81.1
95	74.7
87.9	73.7
93.7	70
85.4	82
100	70.1
97.4	72.1
100	70.2
94.1	92.6
97.4	62.1
85.1	72.3
94.7	93.9
100	86.5
97	72.1
94.1	63.3
93.8	55.9
83.1	66.6
97.2	61.9
95	64
92.7	64
97.4	63.8
98.7	65.7
95.1	88.5
87.9	63.2
94.5	59.7
97.4	74.9
95.1	73.7
100	73.6
94.8	62.1
97.4	57.4
96.3	65.3
88.3	57.4
82.4	59.3
83.1	58.6
82.3	61.3
90.8	51.8
82	40.7
73.9	88.7
97.6	78.4
95.3	61.7
92.9	51.7
97.3	62.9
95.1	64
84.9	66.1
93.6	61.1
93.7	64.7
85.8	64.5
74.2	45.3
75.4	45
85.3	48.2
80.8	48
79.7	56.4
72.4	62.3
72.5	68.1
74.8	49.8
80	55.2
73.8	53.3
74.1	48.7
73.4	44.3
59.7	47.9
65	42.4
68	63.2
76.5	54
84.6	60.7
75.1	51.5
67.4	66.4
71.1	57.2
73.3	75.8
86.2	68.9
77.1	62.8
81.9	62
77.6	66.2
72.4	82.7
85.6	73.3
68.9	54.7
70.7	43.1
63.5	57.5
72.6	81.4
86.6	49.5
76	49
73.7	89.6
89.7	63.2
70.4	42.4
62.3	58.8
74.6	59.9
76.6	65.5
81.9	52.1
78.6	52.4
75.4	87.4
78.2	61.6
77.9	64.2
75.9	87.2
89.1	74.3
81.9	58.4
90.8	57.1
86	63
82.3	61.6
69.6	88.5
71.7	58.8
72	54.1
67.5	65.7
78.3	63.5
73.9	86.4
77.4	87.9
96.3	59.7
82.6	63.8
73.4	72.2
76.2	69.8
77.4	61.3
69.4	51.6
75.2	52.3
55	39.1
62.3	40.7
56.5	39.2
53	39
56.2	40.7
66	35.1
53.1	38.9
50.1	42.3
60.4	61.5
62.8	66.1
75.2	65.5
86.8	81.9
96.3	75
81.6	76.9
85.2	75.6
94.8	82.6
88.3	75.7
83.4	74.4
91.6	71.5
83.9	68.6
75.9	91.3
96.4	84.8
76.5	67
72.3	64.5
82.1	64.4
75.5	68.2
80.6	67.9
76.7	68.4
82.3	81.9
70.6	86.6
70.4	89.3
91.6	77.4
84	65.5
83.2	71
70.7	65.8
85.4	72
76	69.2
71.1	81.7
70.8	87.3
79.1	84.1
75.4	89.2
77.4	78.2
90.2	67.6
70.7	69.8
65.1	77
68	72.9
81	75
91.4	72.9
81.1	74.1
70.8	75.1
86.7	70
85.4	80.6
83.9	88.1
91.3	85.3
89.9	77.4
85.5	66.6
82.6	83.3
83.8	88.5
88.3	86.5
89	82.2
91.3	85
93.1	83.8
93.2	80.9
89.8	86.6
94.7	93.1
96.4	87.4
97.3	85
94.6	80.3
83.7	84.3
86.9	73.2
80.2	80.2
75.6	70.4
78.7	71.1
84.1	90.1
76.9	67.2
77.4	70.6
84.7	76.4
78.7	91.8
84.3	70.5
95	84.1
91.6	91.6
90.1	91.4
93.2	85.6
83.7	88.4
95.6	83.6
91.5	85.2
96.5	85.7
90.4	87.6
84.3	70.7
79.9	68.5
82.1	77.2
85.2	66.3
83.5	93.1
91.5	83.9
91.3	83.6
91.5	79.8
83.8	80.3
85.2	93.1
93	70
89.9	83.9
91.3	82.2
97.3	77.4
93.1	83.8
98.2	77.8
85	86.6
89.7	78.1
88.1	80.4
86.6	69.6
91.3	73.3
79.9	65.1
79.2	91.5
78.7	88.4
88	79.3
83.4	69.5
91.4	73.9
88.3	71
97.2	70
87.3	76.6
86.8	83.3
78.3	75.2
75.8	69.8
83.4	69.4
91	87.2
97.1	94.3
95.2	83
78.8	91.4
91	87.7
97.1	95.3
97.2	75
97.1	100
80	70.5
77.5	70.7
82.6	72.5
89.5	70.4
82.2	70.4
89.6	75.8
91.3	75.2
86.3	69.3
89.4	72.6
82.9	78.7
80.9	78.7
94.3	69.9
82.7	70.7
87.3	72.8
96.1	94
95.8	69.8
95.9	72.1
86.1	79.5
85.6	62.5
96.7	72.2
95.7	71.4
91.7	72.5
81.1	69.4
97.9	74.2
100	66.4
95.9	69.1
95.7	72.3
91.8	73.9
90	78.9
95.9	75.6
85.5	69.5
95.8	73.8
75.5	72.8
86.4	73.5
90	66.7
88.4	74.4
88	65
89.8	72.1
91.5	91.2
97.7	-5.2
95.2	70.7
96.5	67.2
96.4	68
95.2	58.8
86	54.5
83.2	53.4
87.8	71.4
97.5	71.3
97.4	71.1
96.2	73.2
89.2	70.9
95.4	59.5
92.8	70.9
97.5	71.6
97.5	71.4
97.5	61
97.5	79.9
96.4	79.6
96.5	74.5
97.5	64.8
96.2	69.3
97.3	62.3
95	66.1
97.2	67.4
97.2	69.5
97.3	73.1
97.3	69.5
97.3	73.2
97.4	67.4
95	69.7
97.3	68.5
97.2	63.8
91.9	60.7
94.2	46.6
96.8	48.9
95	58.9
96.7	58.7
95.1	67.1
95.3	59.5
95.2	56.8
93.5	65
97	71.5
100	70.9
97	72.7
98.6	69.1
100	64.2
97.1	66.1
100	73.6
100	69.5
96.7	60
96.7	61.2
