humid04:
-------
96.9	81.7
96.9	78.5
100	86.6
96.7	82.6
96.7	86.9
94.4	65.7
97	72.5
96.9	62.4
96.9	64.6
93.6	60.7
96.9	71.3
97	65
94	77
95.9	68.5
94.1	71.6
92.2	80.7
97.1	69.1
96.9	72.9
95.7	73.6
97	90.5
97.3	80.6
97.5	75.4
97.5	97.6
97.5	87.3
98.4	81.4
96.7	75.2
96.9	73.4
96.8	76.7
98.5	78.7
95.6	70
94.5	71.1
100	54.9
93.9	55.3
96.8	63.1
93.8	86
86.5	68.1
95.7	62.1
88.6	72.7
94	67.4
91.2	57.8
97.1	57.8
94.4	55.5
89	44.7
84.8	57.4
92	58.5
94.7	84.6
94.5	56.9
94.7	59.7
94.8	63.2
94.9	62.8
80.6	63
95	65
95.1	70.7
96.3	70.3
89.2	55.6
89.2	66.7
91.1	88
95.6	66.9
95.2	38.1
89.4	37.1
96.4	39.8
86	40.3
87.4	55.5
83.2	55.8
94.2	60.1
94.2	61.7
79.9	60.8
70.9	48.1
77.7	37.8
79.7	80.3
91.4	63.1
87	65.3
95.7	68
97.8	74.6
96.7	97
97.8	67.7
97.9	68.1
91.4	67.3
86.7	63.8
86.4	75.2
85.9	71
80.5	63.6
86	50.8
72.1	40.3
67.4	37.6
63	33.7
68.4	39.8
61.2	31.1
56.2	37.6
70	44.2
69.1	46
65.9	49.5
78	57.9
80.3	60.2
75.8	49.1
78.1	61.4
75.5	49.8
73	90.3
80.1	69.3
74.7	69
86.8	61.5
83.7	54.2
81.4	60
74.2	50.1
73.1	55
63.1	47.7
92.1	55
73.8	55.9
94.2	92.6
90.3	79.1
90.5	70.5
83.7	66.7
78.5	85.8
77.1	67
68.7	81.6
83.8	57.3
81.1	76.9
73.1	86.9
83.4	87.8
85.9	62.8
78.9	59.8
65	59.6
75.1	58
73.3	48.6
66.4	48.6
70.3	48.3
68	59.3
70.6	52.9
65.3	47.4
71.1	63.1
72.8	64.8
67.7	54.2
69	58.5
66.7	60.1
71.5	53.2
63.9	60.4
76.9	78.2
91.3	82.3
87	78.2
94.6	88.2
97.1	94.2
90.8	94.4
90.8	86.1
84.6	91.2
85.5	86
85.4	77.3
90.1	72.5
94.4	79.2
85.5	76.3
83.2	79.2
83.7	80.7
84.9	89.9
96.1	79.7
96.3	67.9
86.2	69.4
89.7	82
89.3	83.2
85.4	69.7
83.2	92.9
83.2	75.5
91.2	77
85	93
82.2	77.4
92.8	73
83.6	94.8
82.2	82
86.8	75.7
94.8	84.5
82.5	77.8
93.2	85.5
91.6	80.5
91.6	91.9
95.6	90.2
88.4	81.8
76.5	80.1
81.6	89.7
81.3	76.2
82.6	71.5
78.3	76
81.6	75.3
81.5	76.5
91.6	84.6
90.7	84.6
85.4	95.1
94.8	92
90.1	89.5
84.6	93.9
94.9	88.7
96.5	84.1
96.5	96.4
96.4	88.3
96.4	94.9
97.3	84
94.7	84.1
92.2	80.9
75.9	82.5
80.6	91.4
93.1	85.8
85.5	98.2
90	93.6
84.1	84.1
89.3	77.8
96.4	91.7
94.8	84.3
90	87.3
91.6	94.8
92.2	98.3
90.7	92.4
90.5	87.3
93.9	96.6
90.7	97.4
93.1	88.6
93.2	78.6
88.3	78.3
83	88.5
82.5	85.9
94.9	88.7
84.1	77.9
84	76.1
91.6	85.8
86.9	92.4
91.7	83.2
87.5	82.4
83.8	77.1
84.5	87.1
83.9	93.1
84.9	77.8
87.5	80.9
86.8	67.6
89.1	80.9
86.8	91.4
86.5	74
86.7	85.5
86.8	67.5
83.9	67.2
74	69.9
72.7	83.9
80.9	95.7
88.3	71.5
90	74.5
83.9	76.9
89.2	78.3
83.9	81.5
94.8	93.1
96.5	86
86.8	74.9
89.1	94
96.5	78.5
86.8	87.1
84	76
93	82.7
91.6	84.3
93.1	93.1
95.5	80.9
83.6	85.2
93.1	80.2
96.4	77.7
91.2	71.2
82.5	83.3
83.4	91.1
92.9	94.6
92.8	71.2
91.3	80.4
83.2	81.2
81.8	82.2
76	72.9
83.4	71.6
87.1	69.1
82.5	66.1
91.1	65.8
78.8	83.3
88.6	77.6
93.6	76
92.7	80.2
97.2	76
87.8	82.7
88.6	79.9
88	91
88.2	78.5
82.3	88.1
96.3	79.8
88.6	76
84.8	74.4
92.7	75.4
89.1	77
86.6	93.8
88.1	57.6
95.9	79.6
84.2	82.4
87.5	63.7
91.5	68.9
88.2	63.8
93.9	60.1
80.6	62.9
88.3	60.1
89.5	59.1
82.2	61.4
93.5	88
95.5	76.1
89.3	64
95.5	72.8
85.1	69.8
89.3	80.3
96.6	64
95.4	71.1
95.4	74.5
86.5	60.7
86.7	61.9
85.5	57.8
84.1	55.7
88.7	60.8
93.1	64
84	75.8
95.2	71.8
92.3	71.8
97.7	72.8
95.4	71.1
96.4	69.1
96.4	71.4
100	78.3
97.6	80.7
97.7	71.3
97.6	78
97.5	74.8
97.5	75.6
85.7	82.3
93.3	76.8
96.4	97.6
97.5	75.8
97.4	79.1
97.5	68.7
97.6	61.6
97.3	62.1
97.4	60.4
97.2	66
97.3	60
97.1	67.4
96	66.1
97.3	60.3
94.7	87.6
98.6	75.4
97.4	65
97.4	70.2
91.9	71.8
97.2	72.6
100	70.9
98.7	67.4
98.7	69.3
94.7	61.9
94.5	69.1
97.3	70.9
96.2	66.5
94.7	73.2
97.3	72.9
92.8	73.1
97.3	74.6
98.6	68.1
97.2	64.6
90	67.5
93.6	87.9
96.6	59.9
90.1	69
98.3	61.6
96.8	58.2
94	65.7
87	71.1
