temp08:
----
20.3	1.3
22.2	2.3
22	2
20.9	1
22.2	-0.2
17.6	1
22.7	2.5
23.4	2.6
22.8	4
23	3.4
23	2.5
22.5	1.8
21.2	2.7
21.4	3
19.5	5.5
19	5
20	5
17.4	5.5
20.6	8
21.5	6.2
20	2.7
12.7	2.6
10.5	3
17.4	3.5
18.3	4.5
18.3	4.7
17.2	1
17	0.3
18.7	2.7
13	2.7
16	1.7
17.3	-0.5
17	-0.5
14.8	0.6
18.9	-0.2
21.3	-0.3
22.2	1.2
22.6	3
20.5	5.2
23.4	2.9
22.8	3.8
22.5	2.2
20.8	1.5
20.6	1
17.5	4
19.8	3.2
20.3	3.5
21.7	5.6
20.6	5
19.4	4.2
19.4	2.1
22.4	3
23.7	4.5
24.7	5.4
25.2	7.5
24.5	5.5
22.8	4.3
22.6	4.5
24.2	5.4
24.5	6.7
21.3	9
23.5	8.5
23.5	8.8
20.5	5.5
22	7.7
20.5	10.3
25.5	8.5
21.9	9
25.5	9
27.5	10
25.8	10.6
28.2	12
28.3	10.2
26.7	10.5
28.4	8.5
27.5	9.9
20.9	10.8
26	12.3
25.9	9.2
27.7	8.4
26.6	9
27.7	8.3
27.7	9.8
27.2	11.3
28	10
28.2	10
29.5	9.3
28	10
28.9	8.7
28.4	10
28	9.5
25.5	11.5
25.1	9.4
25.5	9.6
27	11.2
24.5	10.7
22.5	13.2
25	7.6
28.4	10
29.3	11.2
30.3	12.4
29.4	13.6
28.5	14.4
29.6	10.2
29	10.6
29.5	12
29.7	12.8
29.5	11
31.1	13
32	12.2
31.5	11.8
31.5	11.8
30.7	13.8
30.7	15.5
32	16.8
31.5	15
32.1	15.5
31.3	14.4
32.9	13.2
30.3	15.3
32	15.4
31.8	13.4
31	12.2
30.7	13
26	17.5
28	14
29	14
30.4	13.6
28.6	15
30	13.9
27.2	14
28.6	15
29.5	15.4
30	15
30.3	14.6
30	15.6
30.2	16.7
29.3	16.5
27.9	16.2
29.2	16
24.2	13.3
28	15.3
27.5	14.4
24	16.7
25.7	17
27.2	18.2
28.8	16.8
30.5	16.6
31.3	17
31	17.3
31.8	17.3
31.5	15.5
32.2	16.2
31.5	17.5
31.5	18.7
29.5	18.5
28.5	16.2
27.5	19.1
28.5	19.6
28	19.8
29	19.6
28.9	20.2
28.7	20
30.7	20.2
29	21.2
29	20.7
26.1	19.7
30.8	19.6
29.4	19.4
29.5	20.9
26.7	20.5
25.5	19.9
30	16.7
30.7	20.2
29.8	20.2
30.9	19
30.6	19.6
31	21.2
28.8	21.5
30.4	21
27.8	20
28.8	20.4
30.2	20.2
29.3	20.6
29.6	20
29.5	20.8
30.2	20.6
29.9	19.9
29.2	20
31.4	18.8
30	19.8
29.7	20.8
28.7	20.6
29.6	19.7
26.5	20
30.5	20.2
28	19.6
29.5	20.5
29.5	21
29.7	20.7
29.2	20.3
27.5	20.8
28.7	20.5
28.6	20.2
24.7	20.4
27.6	20.4
30	19.4
29.5	20.7
30.4	20.5
29.9	19.6
31	20.6
29	20.7
29.7	21.3
31.5	20.8
30.5	19.6
29.3	20
28.8	19.5
30.7	19.6
30.4	19.8
28.5	20.2
31.5	20.3
32.5	21
31.3	20.2
31.1	20.9
30.8	20.2
28.3	19.7
29.4	20.2
29.5	20.1
28	20
28.5	19.3
29.5	19.4
28.8	20.6
29.8	20.2
30.9	19.9
29.4	20.6
29.2	20.5
28.8	20.4
31	19.4
25.5	21
26.6	19.6
27.3	20.5
29	20.6
29.5	19.4
27.2	19.3
30.5	19.2
31.5	19
29.6	19.2
30.4	19
29	17.6
27	19
29	18.6
30.5	18
29.8	19.5
30.7	20.2
30.6	18.2
29.4	18.6
30.2	18.8
29.8	18.8
30	18.8
30.2	19.6
31	19.2
30	19.6
29.5	19.5
26.9	19.2
29.7	18.5
27.9	19
29.6	17
24.2	18
26.6	18.2
31.7	18.4
31.9	17.6
29.5	18
25.8	18.6
30.4	16.6
29.7	16
31.1	16.3
30.5	18
30.7	16.6
30.9	17
27.9	14.8
29	16.7
28.6	16.8
28.5	15
29.6	13.7
26.8	14.1
29.6	14
30.2	15
28.4	13.8
26.8	13
29.2	13.6
28.2	13
29.1	13.1
28	12.5
28.6	12
28.7	10
27.6	11.2
27.2	11.7
26.7	11
27.4	11.4
27.1	12.2
24.3	11
25.7	11.8
27.2	11.2
27.7	11.4
28	11.3
28.5	11.3
30	11.1
28.5	10.6
27.2	13.4
25.7	9.6
26.8	9.4
27.8	9.2
28	9.2
28.5	8.3
28.3	8.2
26.6	9.4
24.3	12.5
21.1	11.2
24	10.6
23.6	8
22.5	7.5
23.6	5.5
24	7.8
24.3	8.7
25.5	9.4
24.2	7.5
24.4	6.2
23.2	8
23.1	8
23.7	8.5
23.1	6.8
25	6.5
24.2	6.2
24.4	5.8
24.8	5.3
23.6	5.7
23.4	7.8
23.5	6.2
23.6	6.5
23.5	7.7
24.5	6.5
23.5	8.1
21.5	11.8
23.9	6.6
23.5	5.8
22.6	7.5
22.5	6.5
21.8	3.3
23.3	2.9
22.4	3.5
22.6	5
23.6	3.7
22.7	4.4
23.5	5.6
20.1	6.5
22	6.4
21.9	6
21	8.1
21.6	6
22.6	7.5
16.6	8
20.3	4.6
20.6	3.4
20.4	2.8
20.7	5.1
19.7	6.4
