temp94:
---------
22	1.4
22.3	1.7
17.2	3.8
21.3	-1.7
19.4	2.5
19.3	1.2
20.2	0.3
20.5	2.2
20.7	2.3
16.8	4.8
18.5	4.2
17.8	7.9
23.1	8.3
23.5	5
8	3
11.4	3.4
15.7	0.3
18	0.2
21.3	2.7
21.5	0.9
22.8	-0.6
23.2	-0.7
22.1	0.2
22.2	0
21.5	3.8
22.6	2.8
22.7	5.6
24	6
20.6	5.3
20	5.3
18.9	2.3
18.2	4.8
19	3.9
19.4	4.6
18.1	2.5
21.7	2
24	DNA
23	3.6
14	5.7
18.1	7.7
19.8	1.7
19.3	3
19	4.1
19.4	2.2
20.4	1.8
20.6	0.9
20.9	1.3
21.3	2.3
22.6	2.5
24.9	2.7
24.5	2.6
23.8	5.3
20.3	5.3
20.6	2.6
20.1	2.7
19	3.1
20.8	3.2
22.5	5.4
23.1	4.4
23.1	5
21.5	5.2
20.6	7.7
24.1	6
25.7	5.8
26.1	6.3
27.2	6.5
24.7	5.7
26.6	5.9
24.7	7.7
24.6	7.6
23.9	9.6
22.3	13.3
24.6	11.3
26.6	11
27.4	10.2
29.9	10.5
27.2	13.4
26.2	14
28.3	13.1
30.2	10.5
29.3	9.6
27.9	8.4
25.5	9.2
25.3	10.5
24.9	8.1
25.7	8.6
23.4	10.8
17.6	13.5
22.2	13.1
27	12.7
28.4	10.8
26.8	9.2
24.6	11.7
24.6	13.8
28.1	12.1
28.2	9.8
29.7	13.2
29.6	12.1
28.4	10.8
28.3	12.8
29.4	7.5
27.7	9.2
29.6	7.6
30.1	8.5
28.5	11
24.7	11.8
28.2	8.2
28.1	8.8
28.2	9.6
30.1	9.8
28.5	10.9
26.2	11.8
28.2	10.6
30.5	10
29.4	9.7
30.1	11
29.8	11.2
29.3	10.2
26.2	12.9
28.1	13.8
31.2	10.6
32	17.2
34.2	15.9
35.2	16.6
32.4	15.9
31.1	15.6
32.2	11.9
30	14.3
26.6	15.2
29.4	15.4
28.3	13.4
29.9	12
31.8	13.9
33.6	15.2
31.5	13.3
26.4	11.8
24.8	12.3
24.4	13.8
25.8	15.2
27.5	16.5
27.7	16.3
26.9	18.8
28.3	17.2
27.7	17.3
29.3	16.4
29.8	18.2
29.2	18.8
29.4	17.8
30	18.6
30	17.5
30.5	18
29.9	17.5
31.2	18.9
30.8	17
32.1	17.8
30.6	16.4
29.2	17
30.5	18.5
31.4	19.2
31.3	20
27	20.2
28.1	19.4
29.7	19.9
29.1	19
29.2	20.4
29	19.3
28.7	19.6
29.6	19.4
28	21.2
27.8	20.8
28.9	20.8
29.4	20.9
28	20.4
27	19.9
27.8	20
29.2	20.5
28	19.4
29	19.3
29.6	19.4
28.6	19.7
28.9	20.2
29.7	20
27.8	20.2
28.3	19.9
29.4	19.8
28.2	19.5
27.6	19.3
30.2	21
28.9	21
29.6	20
30.3	20.6
29.2	19.1
30.2	19.5
29.6	19.6
31.6	22
30.4	19.8
30.5	21.6
30.9	20.2
28	21
26.6	19.8
29.9	19.3
29	20.5
28.8	20.6
27.2	20.2
30	20.3
28.2	20.4
28	20.5
29.4	20
28	20.1
27.6	20.1
29	19.3
30.1	19.7
30.5	20.3
31.3	21.3
29.2	19.2
29	20.8
29.5	19.8
30.3	20.1
29.2	20.1
29.2	20.4
28.7	19.3
29.4	20
27.5	20
28.1	20.2
28.4	19.8
26.6	20.5
26.6	20.6
30.5	19.9
30	19.5
29.2	19.5
29	19.6
30.1	20.2
26.2	19.7
28.2	20
28.4	19.4
27.3	19.2
27.9	19.2
27.2	19.9
28.8	19.1
29.2	18.9
29.1	18.8
30.2	18.9
30	19.8
29.4	19.6
29.6	20
28.4	18.6
29.5	18.4
28.9	19.2
28.9	19.2
29.5	20.3
29	19.7
26.9	20.8
25.7	18.8
29.7	19.2
27.7	20.3
24.5	19.4
25.8	18.6
25.2	18.3
29.4	17.5
29	18.5
29.2	18.6
26.7	18.3
26.1	17.8
28.8	17.5
28.5	18.3
29.5	18.9
29	19.3
29	18.6
28.7	16.8
28.8	16.3
28.5	16.2
28.2	16.3
28.3	16.5
28.4	16.2
28	13.8
28.3	14.3
27.7	15
27.7	13.8
27.4	14.3
26.7	15.5
27	13.8
24.5	15.8
26.7	13.8
27.5	14
27.5	13.2
27.5	13.4
27.5	12.2
27.9	12.7
27.4	7.3
27.4	8
27.5	9.2
27.6	9.4
28	8.4
27.4	8.1
27	7.8
26.5	7
26.2	8.3
25.8	8.2
25.5	8.7
24.6	9.1
25.5	10.2
25.5	11.9
25.9	10.2
21.8	12.3
25.6	13
24.8	10.2
25.2	7.4
25.6	7.7
25.9	7.5
25.7	7.5
24.4	7.8
25.2	6.4
27	6.6
27.5	7.1
25.6	6.2
25.6	6
22.9	6
23.2	6.3
22.6	6.6
23.2	5.8
23.5	4.8
23.3	4.6
23.4	4.8
22.8	4.8
23.7	4.8
23.5	4
17.9	6.8
23.4	3.9
22	3.7
22.9	3.3
21.8	3.6
21.3	4.8
21.1	8.8
14.5	9.4
18.3	5.4
20.5	7
20.6	6
21.1	6.2
22.5	4
23	2.9
22.8	2.8
21.5	2.4
22.9	3.8
22.7	2.4
22.1	0.6
19.5	1.1
19.4	1.8
19.1	1.5
20.5	1.4
19.9	1.4
19.8	2.2
19.5	2.4
20.3	1.4
20	2
19.8	0.3
19.5	1.2
21.4	0.9
20.6	0.3
21.3	0
21.2	0.1
22.2	0.9
16	1.2
20	0.8
18.4	1.4
16.5	1.2
