humid93:
--------
98.5	64.8
100	65.7
100	65.7
98.4	63.9
100	54.9
95.9	85.7
93.4	96.2
98.6	79.9
98.5	73.7
98.4	67.7
97.4	61.9
94.7	68.1
98.4	60
100	60.8
100	74.2
98.4	54.9
100	48.7
98.4	88.7
98.6	63.1
100	87.6
100	73.4
74.5	60.1
98.3	79.7
91.8	81.2
94.3	77.1
84	77.1
98.5	74.6
95.8	60.1
97.1	55.3
94.9	78.8
100	87.1
98.5	47.4
83.9	53.7
98.4	55.8
78.9	60.3
98.5	45.1
97.1	42
97.1	51.6
94.9	59.3
87.6	61
84.7	61.5
90.8	64
98.7	68.1
98.7	63.9
98.7	70.3
91.2	67.4
86.8	53.5
93.2	50.5
84.1	60
95.9	40.2
86	39.2
83.2	50.1
98.4	52.4
88.2	57.6
86.9	50.3
88.3	44.5
78.1	42
79.9	63.3
88.7	61.9
90.3	41.9
97.2	41.8
89.8	52.8
73.9	23.2
78	25.2
78.2	66.3
91.3	52.4
74.2	50.5
92.9	57.2
82.7	47.6
79.9	46.2
73.8	33.8
73.7	33.6
55.9	30.2
94.1	31.3
77.8	26.2
74.5	41.8
74.2	50.1
64.7	31.2
64.7	21.4
56.2	42.6
68.3	40.6
66.3	70.9
97.4	60.2
96.4	80.4
88.3	85.8
87	40.4
94.7	46.5
85.6	40
87.9	38.5
71.1	14.9
60.6	23.8
59	36.2
73.7	11.7
51.7	31.4
65.2	20.8
49	19.5
51.7	24.1
65.7	32.5
52.7	40.7
64.8	43.7
53.1	85.1
93.5	61.3
91.2	67.3
84	68.1
87.9	68.9
85.5	56.9
90.1	56.1
71.7	47.9
69	39.1
59	90.1
69.3	62.3
79.2	70.3
89.9	85.1
92.3	63
79.1	55.9
69.2	49.7
74.6	66
70.7	83.1
76.3	55.8
74.1	77.9
75.7	62.9
76.4	64
95.3	63.2
76.2	61.6
78.4	55.4
72.1	96
80.9	72.5
73.4	66.5
73.9	78.2
81.5	72.1
78.3	60.3
69.6	51.2
47.2	69.5
69.9	44.8
74.5	93.2
93.3	71.4
71.1	61.3
65	50.7
73.9	50.4
57	60.5
66.8	55.4
63.2	55
69.2	68.4
70.5	91.4
86.7	56
65.7	63.9
74.8	65.4
80.6	88.1
83.9	74
71.1	65.1
65.5	63.3
70.1	61.5
66.6	78.9
79	56.5
77.2	96.2
92.7	59.9
85.8	85.2
94.4	76.5
91	68.7
96.2	74.9
87.5	78.7
80	69.1
85.3	73.3
67.7	71.5
69.4	83.5
71.7	71.1
64.9	64.8
74.6	71.8
74.4	72.4
69.6	59.6
92	66.9
75	68
62.4	87.9
79.8	72.2
79.4	75.7
78.7	79.2
81.8	75.9
87.1	71.6
70.1	71.2
76.9	74.6
84	82
93.1	72.1
83.3	68.2
79.1	72
93.1	70.5
84.8	68
84.1	70.8
84	82.5
68.6	81.8
77	76.2
76.3	93.2
75.1	73.6
79.4	86.5
87.3	93.1
88	79.2
88.8	91.6
72	71.1
88.2	90.7
89.1	73.1
93	96.5
92.3	94.1
90.5	96.4
93.9	93.9
89.6	85
83.8	85.1
82.5	89.9
78.3	80.9
80.6	83.8
96.5	84.5
89.7	82.4
79.3	74.2
85.2	91.6
93.1	90.9
81.3	74.7
82.6	77.4
76.8	91.7
89.9	82.5
88.4	73.8
85.3	85.7
94.7	85.5
96.4	85.3
100	85.5
94.7	73.4
89.9	78.6
94.9	74.6
96.6	98.2
82.2	77.2
83.4	86.9
88.2	79.6
93	88.4
84.7	73.3
81.3	67.2
89.3	83
83.4	77.6
75.2	83
89.7	74.5
85.7	96.5
86.6	84.2
82.7	81.3
76.3	70.4
84.9	86
86.5	81.6
89.5	80.7
87.7	82.8
86.1	83.4
88	75.6
94.6	80.6
86.8	93.8
96.2	81.6
91	86.3
93	93
85	74.5
87.9	82.2
87.9	76.2
92.8	79.2
77.8	90.3
94.6	76.3
91.3	91.4
88	79.2
89.1	86.5
83.5	70.7
81.2	79.7
95.5	92.9
91.2	96.3
89.5	86
87	94.6
95.3	89.3
98.1	94.6
96.2	78
88.3	74.9
85.2	80.4
81.5	83.6
84.1	70.1
89.3	72.7
93.7	76
86.6	82
82.2	91.9
84.7	74.7
75	80.5
90.7	75.8
92.3	65.4
88.9	83.4
92.5	72
86.6	71.5
82.3	70.3
91.1	69.9
86.4	68.4
90.1	76.4
83.9	76.3
80.6	82.9
90.3	73.3
92.2	79.5
84.5	76.1
82	73.5
82.9	68.8
97.7	83.6
89.3	69.9
95.5	81.6
96.8	77.2
96.6	66.4
93.4	68.2
95.4	81.5
100	73
86.7	62.5
95.4	65.5
88.1	83.1
92.3	73
85.7	70.1
91.2	77.7
94.2	80.8
97.7	75.2
97.6	77.2
98.8	78.9
98.8	68.6
98.9	70.5
98.9	77.8
98.8	72.2
96.5	64
98.8	70
97.7	71.8
91	76.9
93.1	90
97.7	75.9
98.7	64.2
85.8	71.2
84	80.5
88.2	67.8
97.4	61.7
81.8	71.4
98.7	60.6
97.4	78.2
98.7	66.1
97.4	72
96	55.1
97.4	65
94.6	64.5
97.4	73.9
97.1	72.1
98.7	79.8
81	71.6
91.7	74.8
94.7	76.1
93.6	69.3
97.3	64.6
98.6	70.6
100	88.4
98.6	70
98.5	77.7
98.6	76.8
91.4	67.9
95.4	71.9
91.6	58.1
95.7	71
93.9	62.6
94.4	68.1
100	74.2
96.8	68.1
98.5	58.1
95.3	58.8
98.4	53.2
91	57
91.8	63.8
85.6	59.1
90.9	67.3
96.9	64.2
