humid05:
-------
94.5	77.4
87.8	65.3
84.8	45
95.6	61.1
95.6	63
97	65.5
94.5	69.1
97.3	65.7
98.6	68.7
98.4	63.1
97	67.8
96.6	67.5
93.4	81.7
96.9	64.6
96.9	65.4
97.1	68.4
97.4	68.7
94.8	97.2
96.9	79.3
94.1	69.2
96.8	71.3
97.3	73.4
95.9	81.8
94.7	70.6
88.1	62.5
87.1	66.5
98.5	62.7
94.4	70.1
96.8	46.8
95.5	58.4
91	75.2
97.4	79.7
89.5	56.2
97	65.3
100	61.2
87.5	59.1
97.1	55.3
95.7	60.2
97.2	76.9
97.1	57.1
91.6	50.3
84.1	45.3
91.3	39.8
94.7	38.1
88.7	49.2
94.7	72.2
96.2	51.7
86.9	49.5
84.5	47
86.4	36.9
86.9	40.3
85.9	38.9
71	75.6
92.6	47.8
94.9	54.7
92.7	42.5
90.6	48
93.1	67.7
88.8	59.1
88.7	55.3
87.7	45.5
83.4	45.5
87.2	51.4
89.6	40.6
88.6	29
84.2	46.3
60.9	49.6
82	38.3
79.2	42.3
71.5	94.3
97.4	65.5
88.7	50.7
79.4	46.5
81.7	46.1
82.8	61.2
88.8	57
86	91.8
93.9	53.3
78.8	60.4
83	56.1
95.6	71.3
88.6	46.1
69.4	75.2
86.4	55.5
83.4	65.5
77.9	64
91.3	60
82.9	44.8
78.5	35.5
79.2	40.9
65.8	29.2
53.8	36.1
66.1	68.9
70.5	46.1
70.9	54
76.8	53.4
76.5	37.3
67.2	32
69.1	75.4
74.8	48.2
77.1	24.9
57.9	35.8
68.8	38.9
73.7	43.5
74.2	33.3
62.9	43.5
61.7	65.3
70.9	59.3
56.7	32.6
70.6	27.8
61.7	51.8
71.6	57.5
78.5	90.9
90.3	69.1
87.5	74
70.6	69.7
77.5	69
87.9	72.6
62.9	88
96.7	80.9
85	63.1
74.3	74.5
84.6	64
78.4	80.8
89.7	63.1
93.9	71.3
81.6	72.7
87	70.4
96.2	78.3
79.5	35.4
59	38.2
63.7	54
62.6	39.5
68.4	45
72.5	53.5
71	66.5
73.1	72.3
72	70.7
59.3	75.5
67.5	86.4
65.9	54.3
85.2	73.2
94.2	62.8
80	55.1
66.7	52.3
69	48
64.4	39.1
71.3	32.9
51.1	46.1
57.1	57.3
70.5	36.4
58.6	37.1
52.1	43.7
52.7	55.9
62.5	44.6
76.6	67.8
79.8	64.6
82.7	63.1
75.7	59.6
76	50
70.8	48.4
67.6	62
77.1	70.4
76	60.7
72.8	89.3
70.6	78.7
69.2	54.8
70	59.5
69.4	58.4
68.8	54
93.9	70.5
89.7	63.2
91.3	91.4
92.3	79.9
93.7	69.4
83.6	79
91.4	80
89.3	73.5
83.9	75.6
79.2	90
84.1	54.7
74.8	72.5
85	66.8
74.5	81.9
87.6	74.2
88.3	72.5
73.7	77.9
75.9	82.1
96.5	71.4
76.8	84.5
94.6	72.8
88.3	84
91.4	82.3
83.7	91.5
85.2	75.8
89.9	79.6
94.9	93
90.5	89.9
94.7	85.2
85.4	80.6
87	91.4
92.6	74.5
70.4	77.3
75.6	77.3
87.7	86.8
84.8	83.8
88.6	87.2
77.1	71.2
75.1	77.1
83.4	82.9
84.1	82.9
86.5	90.3
79.5	76.8
76.9	75.2
84.3	83.1
90.9	84.3
88.6	94.8
92.4	90.9
98.2	80
76.3	81.2
91.7	81.5
90	74.5
88.4	81
96.5	77.2
85.4	73.8
85.4	78.2
85.2	80.6
79.7	83.9
76.8	79.9
86	79.5
92.3	74.6
85.4	88.5
88.5	77.2
91.5	88.5
91.6	87.1
84.1	93.1
94.7	91.4
94.7	79.2
91.3	88.6
86.4	80
83.6	78.3
89.9	73.3
81.3	74.7
72.5	79.8
88.4	88.6
88.5	91.4
83.3	79.7
91.4	91.5
91.4	69.9
88.2	74.7
83.9	68.6
77.3	71.2
82.8	73.7
83.3	80.5
88.5	82
83.6	70.3
91.2	82
88	72
90.7	74
91.4	79.3
86.6	78.3
83.6	77.3
89.2	80
88.1	84.7
91.2	91.4
87.4	73.6
83.2	75.4
83.6	76.7
83.3	76.9
85.1	83.3
83.6	69.4
83.5	82.8
88.3	76.9
79.1	75.1
87.9	80.4
80.1	75.6
82.5	79
80.6	83.2
82.8	80.1
85.9	92.6
93.2	72.8
87	92.2
95.1	69.8
99	75.8
83.8	68.3
95.9	64.2
86.3	61.1
90.1	62.7
95.6	50.6
81.6	68
80.9	76.8
78.4	90.5
82.6	89.7
96.9	83.3
96.9	80.4
90.5	68.7
87.9	82
90	84.1
90.1	71
89.6	76.5
88.1	78.2
88.1	77.6
89.5	76.4
89.7	72.3
93.5	77.6
94.6	69.4
94.4	78.8
91.2	59.5
88.7	57.1
92.7	62
85.3	67.5
88.7	71.9
88.7	68
93.1	68.2
90.8	71.8
91.1	80.6
79.8	78
89	76.8
89	80.6
95.4	80.5
87.4	80.4
93.4	80.3
95.4	79.9
94.1	83.6
94.1	83.7
90.4	77.9
97.6	82.8
92.7	83.4
90.8	81.2
98.8	83.5
98.7	69.1
81.7	69.3
97	68.7
94.3	79.1
83.5	79.7
93.6	83.1
97.2	68.4
97.3	69.9
95.6	79.2
97.4	36.1
97.2	69.1
91.2	74.6
97.1	60.3
87.6	59.5
96.9	69.4
89.9	67.7
98.5	69.4
93.8	67.7
95.8	68.4
97.2	59.2
88.3	64.8
93.8	74.2
100	76.2
92.8	64.8
85.9	63.1
91.7	66.3
82.7	67.5
94	66.7
96.9	73
98.4	66
96.9	57.5
96.8	66.3
94.4	73.7
96.9	73.4
98.4	67.7
